328.15,C1,C2
328.15,296.15,296.15
328.15,296.2387989074226,296.216126200403
328.15,296.3289924015437,296.1836206820367
328.15,296.1116765097368,296.2443963128631
328.15,296.30876560281365,296.35550069358567
328.15,296.51467988111057,296.2587958201125
328.15,296.32841072474184,296.3182729088418
328.15,296.64269333936585,296.52055197726804
328.15,296.8433518215338,296.5809726789348
328.15,296.90266932668106,296.60600643770897
328.15,296.9031279900563,296.6413414390796
328.15,297.19588488407703,296.96811605046145
328.15,297.2901210087724,296.9718866614231
328.15,297.61044570109453,297.0122089649365
328.15,297.7149132757102,297.26358220697006
328.15,297.96563619427747,297.36442139248624
328.15,298.37030114873625,297.6425352110908
328.15,298.36901069081733,297.94238532818457
328.15,298.6564986765972,298.11221807546576
328.15,298.8271158276584,298.2077097954057
328.15,299.1711085098846,298.3094027566861
328.15,299.290445518196,298.6547525730759
328.15,299.7900605029779,298.9093462396426
328.15,299.93569515651467,298.92963980598927
328.15,300.289175029862,299.2865026022795
328.15,300.5920816096783,299.6927314108969
328.15,300.8693396591444,299.7739001933429
328.15,301.14070227367216,300.0275131812958
328.15,301.5898293246158,300.3052281344175
328.15,301.7673714840803,300.39022404098864
328.15,301.98352936407053,300.7508238342303
328.15,302.51747198825933,301.01572029483526
328.15,302.7841232787088,301.3250550695679
328.15,303.3234203101463,301.5506250393388
328.15,303.6451275000753,301.5187259762131
328.15,303.73054044262,301.9816764031059
328.15,304.0210024957996,302.275360650343
328.15,304.52656528009635,302.6326586110263
328.15,304.78527639539635,302.7174736036402
328.15,305.168318572796,303.01320113833975
328.15,305.2875640199758,303.36940456197397
328.15,306.07943582510745,303.67536643329424
328.15,306.285007064668,303.8643692807702
328.15,306.62800038700476,304.3516675316519
328.15,306.95364919132265,304.50037923342796
328.15,307.26631941382703,304.7070279738849
328.15,307.677471559922,305.00489686686626
328.15,307.99552791682305,305.3823711161208
328.15,308.4146464363849,305.7039473867342
328.15,308.68948376203366,306.0542674169339
328.15,309.1416888485033,306.12369604560723
328.15,309.6624700424044,306.3096001237395
328.15,309.9005791558719,306.78291098907465
328.15,310.4317032745235,307.0382473983207
328.15,310.6894891957948,307.44073251790616
328.15,310.95767561899453,307.6836739189371
328.15,311.3344447278484,307.9524538603608
328.15,311.84513290885934,308.34403129840206
328.15,312.1258839108771,308.57287439719994
328.15,312.4631359488531,309.0159175157088
328.15,312.8521376593279,309.1774308897215
328.15,312.879895283958,309.3973399322778
328.15,313.4765894564929,309.75188468892276
328.15,313.874733834339,309.7532104126591
328.15,314.39406214923764,310.4779252155973
328.15,314.53969457413245,310.64583516866173
328.15,315.2005170780566,310.8789391238593
328.15,315.59817617783506,311.18876037053167
328.15,315.71499330526495,311.39867343220203
328.15,316.0339103446018,311.7584630255739
328.15,316.41045637691485,311.9795556062725
328.15,316.9383894069812,312.3616077266057
328.15,317.142158778824,312.5186300499836
328.15,317.5704625394163,312.86213054195736
328.15,317.86556894132747,313.2192000154762
328.15,318.1333270376071,313.3873452933611
328.15,318.6852360424316,313.6061646872522
328.15,318.8211649868068,314.15952849370757
328.15,319.3041127179573,314.21455761164515
328.15,319.562865397529,314.65939386857315
328.15,319.79580809643386,314.9550325986046
328.15,320.27481857801433,315.1741309768343
328.15,320.76658937664683,315.3534116717963
328.15,320.88186153751224,315.79820959650226
328.15,321.15882128606927,316.00963120398717
328.15,321.63484549467324,316.3046380733851
328.15,321.95285263602585,316.6416423614203
328.15,322.327735337194,316.8944235537126
328.15,322.5984466434787,317.19845776676453
328.15,322.9701384182172,317.493724661072
328.15,323.25235524759626,317.78251868421455
328.15,323.61288666924577,317.8317170036047
328.15,323.926663619288,318.24965569788856
328.15,324.2979220569916,318.5087641808235
328.15,324.5572006297506,318.8305841728829
328.15,324.8866896572005,318.8364490767865
328.15,325.41364923149797,319.11534189644675
328.15,325.4023823465307,319.6612917016515
