308.15,C1,C2
308.15,308.2042335771074,308.2497471828991
308.15,308.2842500615565,308.3437518741543
308.15,308.17135607435193,308.42499275905084
308.15,308.3994237526688,308.22263119075046
308.15,308.21275055496034,308.3924232995743
308.15,308.24543833386247,308.4776923533255
308.15,308.1550509012323,308.33519764156176
308.15,308.35405454170956,308.3728039545561
308.15,308.09796883579355,308.2728560900416
308.15,308.2068270249992,308.44764886533284
308.15,308.24799751715494,308.4017522218976
308.15,308.15702387163043,308.3449002882842
308.15,308.2630227558505,308.3397970752491
308.15,308.22103060701556,308.35021970026787
308.15,308.19908338095604,308.3628882037704
308.15,308.2663589654884,308.3494519182622
308.15,308.2057183095888,308.2874397435783
308.15,308.1797213202105,308.4117558184112
308.15,308.25269454377604,308.17458250655096
308.15,308.105270801834,308.3745649778684
308.15,308.3636728740777,308.4029890600556
308.15,308.22582700690674,308.4265448369978
308.15,308.1773166826359,308.19717172466665
308.15,308.08241618734047,308.2269866391686
308.15,308.1541945736357,308.2105671050844
308.15,308.3060621442217,308.271232486377
308.15,308.114157327506,308.26135712884127
308.15,308.32552822299584,308.3103383563285
308.15,308.2848083888849,308.3131271808153
308.15,308.0828798446987,308.3834857170443
308.15,308.3937068223563,308.2673132860597
308.15,308.1474485727775,308.38560261605244
308.15,308.26345317993685,308.4589192922612
308.15,308.2676721181146,308.39232802678856
308.15,308.18155375974516,308.3763378252782
308.15,308.3761769110895,308.2955383319473
308.15,307.9713270571353,308.3049364589333
308.15,308.21558457172625,308.1271534438709
308.15,308.2392067216143,308.437305177405
308.15,308.3894718939005,308.2480079240828
308.15,308.29943786300726,308.28244129279915
308.15,308.1451255242739,308.2357262304943
308.15,308.32643444985627,308.2115582395075
308.15,308.31983826859795,308.30436244068915
308.15,308.2223919567079,308.38898815249365
308.15,308.15029832579944,308.5589174282776
308.15,308.25863229491836,308.37954615824907
308.15,308.11292160585157,308.11023412838364
308.15,308.18411805026733,308.3216328419107
308.15,308.1902139738859,308.3289286693377
308.15,308.10307625894006,308.44256450857927
308.15,308.2142797454929,308.1833574199923
308.15,308.24008032766557,308.3881705977836
308.15,308.2497097138206,308.2940363255542
308.15,308.20799313831225,308.3616942020039
308.15,308.347035202555,308.2250045710785
308.15,308.1997193780278,308.36078238594763
308.15,308.2311039375619,308.36544993464054
308.15,308.03000606991594,308.3906134930838
308.15,308.22410190117193,308.3725659998614
308.15,308.2755628067288,308.1723987362564
308.15,308.17493401647965,308.35157999233047
308.15,308.35069607825335,308.3191331345446
308.15,308.25322272043974,308.38117301761406
308.15,308.0926730888852,308.30934802324805
308.15,308.251132184759,308.1772378090655
308.15,308.22996054927484,308.3576174408287
308.15,308.28284510833896,308.2314019286531
308.15,308.04472081045196,308.21971473612325
308.15,308.22311597291804,308.1723680387144
308.15,308.14154251187534,308.3991457809866
308.15,308.14798587904335,308.19013489298715
308.15,308.24124557224843,308.21873701118113
308.15,308.2568566426492,308.3362043366995
308.15,308.26596522702584,308.2635575241112
308.15,308.29926085165613,308.3538351525081
308.15,308.0218407265437,308.12047584664003
308.15,308.1445674609356,308.18508978037187
308.15,307.96281226621437,308.1649901199579
308.15,308.1443170852275,308.30137803821043
308.15,308.0584044036431,308.21521639137734
308.15,308.3584278479424,308.155290213105
308.15,308.18198221343346,308.2927848333905
308.15,308.2163736029123,308.2986152948515
308.15,308.2683368262254,308.16300344506396
308.15,308.25713331297743,308.3616493652935
308.15,308.1266879660414,308.2023920685899
308.15,308.2398071427886,308.3188034996995
308.15,308.15451045323874,308.3498635574563
308.15,308.2767358349961,308.0885720681069
308.15,308.28252707586716,308.2378451784934
308.15,308.1515019402709,308.2003557588074
308.15,308.18492004712857,308.31843380874136
308.15,308.2788968617341,308.3003180909916
308.15,308.17822448536606,308.37104523698247
308.15,308.12320973604903,308.135025521261
308.15,308.17280774688396,308.18596135441015
308.15,308.3245387193845,308.3719104674377
308.15,308.139115121612,308.1833054450731
308.15,308.1022808629914,308.1645211702314
308.15,308.20071013888,308.10082826844297
308.15,308.18021748437206,308.21745028657347
308.15,308.1225134544869,308.3106611993523
308.15,308.2537332913269,308.3655147350252
308.15,308.1802170219283,308.0570809167552
308.15,307.99966285635645,308.07280559717964
308.15,308.1586325678399,308.16601139800656
308.15,308.33849259248467,308.0303493100373
308.15,308.3272924402975,308.24893829393204
308.15,308.32225895455656,308.1414047739364
308.15,308.0470811460242,308.12853520658155
308.15,308.2650964407524,308.3750095609469
308.15,308.0242868740433,308.1552785227109
308.15,308.0818649836622,308.1242301998413
308.15,307.940209061446,308.31184090862075
308.15,308.17170212749255,308.141209805269
308.15,308.2375330171661,307.9432510112856
308.15,308.3005553267947,308.36935235700423
308.15,308.40844669531293,308.26677101533545
308.15,308.2495528025937,308.2276871021024
308.15,308.16234198313276,308.1665552347034
308.15,307.992214931095,308.2040456643323
308.15,308.034121081615,308.1012519980499
308.15,308.30038711565254,308.2791466211647
308.15,308.1960875344735,308.15708458693376
308.15,308.07497202985695,308.27647010535196
308.15,308.1011224162877,308.2792689911897
308.15,308.06911131917724,308.3773493118958
308.15,308.1240095092374,308.188892658519
308.15,308.1500289363886,308.09503539218935
308.15,308.19649002352776,308.3138269330103
308.15,308.1503498857801,308.23900218662794
308.15,308.16951378630137,308.0959294327554
308.15,308.1861848974101,308.2035951410778
308.15,308.1928706598391,308.36698187611444
308.15,308.2750654318368,308.37675776786085
308.15,308.1866159852841,308.3161792563178
308.15,308.20273144095773,308.24434110096576
308.15,308.1680978904306,308.20552530770726
308.15,308.2062479471954,308.1799234434968
308.15,308.2166015926447,308.06031358367596
308.15,308.1748151271269,308.1117079515926
308.15,308.2340352967329,308.298820059362
308.15,308.13253882537396,308.379988967991
308.15,308.0674787416973,308.232384744147
308.15,308.1411646514638,308.2556893831682
308.15,308.02425849937015,308.2798891996343
308.15,308.0762511093831,308.342865130166
308.15,308.1572682394689,308.3001001828261
308.15,308.1311999543463,308.30764512995677
308.15,308.07850992687935,308.12535808105383
308.15,308.10319333251346,308.18472223776985
308.15,308.2547947941314,308.08425413521985
308.15,308.13674882916627,308.08840040373553
308.15,307.9010598344698,308.04635350986393
308.15,308.382350644,308.267156765511
308.15,308.1271601058098,308.2848292010885
308.15,308.17197438731705,308.30003043485124
308.15,308.2300862561969,308.0340610018226
308.15,308.19825587816115,308.249200446539
308.15,308.1480864524922,308.092259119877
308.15,308.09678847889165,308.0984475323192
308.15,308.1680060391564,308.128402173544
308.15,308.1282567005195,308.25859667561366
308.15,308.2407126053894,308.1414874844976
308.15,307.99089680695147,308.2064190138898
308.15,308.22666836195384,308.0828763046479
308.15,308.2481117441967,308.1792414316396
308.15,307.9602623575443,308.32316493610233
308.15,308.24457807185996,308.13391091849286
308.15,308.28831690026954,308.1951745990884
308.15,308.2461623406319,308.30466939801465
308.15,308.0583191804774,308.1853898629081
308.15,308.0303754578804,308.24261684012635
308.15,308.10608556153915,308.1844139210382
308.15,308.2934149165716,308.2538796957731
308.15,308.17454979918057,308.2854922446391
308.15,308.2200515943988,308.1198239876139
308.15,308.1926514349122,308.32509225234514
308.15,308.0550504198041,308.2877734940608
308.15,308.14250213082187,308.1712553881833
308.15,308.0080276786195,308.3397355420177
308.15,308.247962940536,308.2063620353833
308.15,307.9054735607033,308.2001161233123
308.15,308.0804393476003,308.2331009413598
308.15,308.006218968457,308.23880261449426
308.15,308.27812310947843,308.16675607897156
308.15,308.1542936441964,308.0681206051445
308.15,308.2724453008045,308.20588820693916
308.15,308.3112905150483,308.29315727640164
308.15,308.0638504121919,308.17212593797973
308.15,308.08343216154987,308.1326991101977
308.15,307.9748611066239,308.21341680646003
308.15,308.0950251703628,308.2282350332942
308.15,308.17331423048466,308.3534013452369
308.15,308.114973329392,308.16722049136365
308.15,308.1383404085151,308.159428782308
308.15,308.34737448616323,308.0893425350005
308.15,308.39951556357266,308.33677024030777
308.15,308.27925779267827,308.31308641482025
308.15,308.29708141469143,307.87353096395026
308.15,308.1677606007899,308.25600077723885
308.15,308.16017758258016,308.09777907727494
308.15,308.1729138393634,308.1411658920836
308.15,308.2251267004819,308.130315805384
308.15,308.04887378548403,307.9327754924915
308.15,308.14608133851726,308.104844448971
308.15,308.1205690949131,308.3093835252818
308.15,308.0630366594446,308.13230693570904
308.15,308.18732849661546,308.0243834443125
308.15,308.1938750963059,308.3926886903339
308.15,308.21807447194294,308.1710023631505
308.15,308.3858319754386,308.2193958533703
308.15,308.2174932963047,308.0987811471361
308.15,308.24832566584996,308.1825687890071
308.15,308.2226262077601,308.09576781998237
308.15,308.20743491511416,308.29057270328514
308.15,308.1173714184017,308.09700837335754
308.15,308.27972757894946,308.17625706283206
308.15,308.1180802703263,308.13182213701765
308.15,308.1685576158231,308.266201146988
308.15,308.14022052237283,308.219903468744
308.15,308.1055224490742,308.2034544397485
308.15,308.1894914867944,308.1104173615106
308.15,308.22947155456046,308.4773694548234
308.15,308.05132637562684,308.18512892424604
308.15,308.02920829749297,308.1291953849746
308.15,308.10769643857066,308.1452949889181
308.15,308.23126522125744,308.13242649383005
308.15,308.29539707481786,308.22541737594946
308.15,308.36852116764373,308.09212686595356
308.15,308.1073851148943,308.1921849113667
308.15,308.0172916888153,308.2611886817716
308.15,308.2393670076993,308.438335562718
308.15,308.23997103938774,308.3636780395362
308.15,308.25759692195584,307.98032744073646
308.15,308.10030085951956,308.18679614126575
308.15,308.30904471455955,308.318634195711
308.15,308.0106474286598,308.1681426979957
308.15,308.18373584375485,308.1873105679925
308.15,308.23983699145964,308.22921585457595
308.15,308.100673542999,308.1986667447892
308.15,308.09596420821447,308.34592476123
308.15,307.8623787324749,308.2770002174359
308.15,308.234859557058,308.2503803493916
308.15,308.14861139786416,308.1581234302359
308.15,308.1369238604593,308.24736106174686
308.15,308.3007426391315,308.1205444878988
308.15,308.2217227017887,308.2841487073206
308.15,308.20058692736484,308.13206744161795
308.15,308.2699062845888,308.1870395941196
308.15,308.15987634469855,308.1156973340907
308.15,308.13855149306704,308.1242729267953
308.15,308.03584205689504,308.26090546793193
308.15,308.1776639306624,308.17239753005146
308.15,308.17730645328527,308.2062484653547
308.15,308.26835876565946,308.08342527362214
308.15,308.1712716558599,308.096091882256
308.15,308.3423124468099,308.23831699083667
308.15,308.2879843219045,308.0986691197261
308.15,308.31285495606954,308.31168906072776
308.15,308.0267681182105,308.2870467449972
308.15,308.2735634251072,308.1749528196437
308.15,308.16622516158316,308.169679152572
308.15,308.2183018867499,308.2103121976983
308.15,308.12544102295897,308.148929782331
308.15,308.23163497856837,308.1381957487815
308.15,308.0519702092316,308.113977327322
308.15,308.10906069686,308.2187476975459
308.15,308.15110796315514,308.20079931982093
308.15,308.2955153982422,308.33858378958735
308.15,308.32159463299007,308.3514550257755
308.15,308.0026186044737,307.9629773750528
308.15,308.1057726678713,308.2570285238506
308.15,307.9824967839323,308.05401840599
308.15,308.2188439410587,308.0122094197133
308.15,308.1105842919431,308.14516040082464
308.15,308.19909843256096,308.1278659889414
308.15,308.159692941,308.4838654278778
308.15,308.18454394965244,308.2190016391605
308.15,308.1678300917535,308.35855893782576
