323.15,C1,C2
323.15,296.15,296.15
323.15,296.25099617687226,296.2544991108369
323.15,296.1510772247867,296.25167418729376
323.15,296.2941120988308,296.21501092270915
323.15,296.1959718741052,296.2181775839799
323.15,296.49484288375317,296.4064808584919
323.15,296.4632634041508,296.37248804067747
323.15,296.80680509636517,296.49682303109387
323.15,296.59459908052736,296.68460581024135
323.15,296.71695910993014,296.8164269142762
323.15,296.9732899058682,296.95573758951076
323.15,297.15160267395925,296.90706027597395
323.15,297.3493008763434,296.92090224247767
323.15,297.62244997985806,297.21832576746687
323.15,297.91112082161493,297.55313557158956
323.15,297.9863946023965,297.58586754693437
323.15,298.21328225714586,297.5940790510476
323.15,298.5615463163446,297.7699828412358
323.15,298.7005606671683,298.07786533585664
323.15,298.8714190545984,298.1015587439431
323.15,299.2887083153987,298.5670543819238
323.15,299.38745074578304,298.71064579946693
323.15,299.881039703906,299.07699645896946
323.15,300.0181170357092,299.2050474781835
323.15,300.38337560884247,299.1841331909073
323.15,300.57360630895977,299.47437994984585
323.15,300.8217325796976,299.6719573351892
323.15,301.1464120575944,300.0123834627692
323.15,301.6063604795463,300.4046279366759
323.15,301.92924789534266,300.5910909501644
323.15,302.0801249378773,300.94906539840196
323.15,302.4808994188491,300.94462502062487
323.15,302.7509042474727,301.3552218404616
323.15,303.19858560293306,301.5703130693209
323.15,303.6265408424508,301.904624384215
323.15,303.97828011338527,302.1557098071571
323.15,304.1261752129639,302.28048894116324
323.15,304.4784839996395,302.6306481882846
323.15,304.76955943547165,302.88248325380323
323.15,305.344424078853,303.0049018065862
323.15,305.6843132905723,303.3905400851084
323.15,306.01378611829745,303.61419987102687
323.15,306.3043672906276,304.26224214807417
323.15,306.5673511447257,304.10284136316164
323.15,307.1638781519327,304.6564817867114
323.15,307.46673030604313,304.79588991992773
323.15,307.7392330073739,304.7746982320281
323.15,307.8983434211803,305.2206231171215
323.15,308.5357806861632,305.6070961783454
323.15,308.6571003563427,306.0214876722091
323.15,309.1840306185069,306.2871332329693
323.15,309.42637665121447,306.5928173360582
323.15,309.91166128089856,306.8233588757446
323.15,310.3784726677275,307.21222664785887
323.15,310.76567392434134,307.30637480518016
323.15,311.0688935868435,307.8011875030685
323.15,311.39350302788915,308.0114511568827
323.15,311.6750662310049,308.1150276893248
323.15,312.01547100299683,308.4790683603638
323.15,312.4762618618338,308.95099259915645
323.15,312.7229281591418,309.1045877497843
323.15,313.34458993106824,309.42040521710845
323.15,313.69164241418963,309.70527994552094
323.15,313.92324305058276,309.87161575313706
323.15,313.95813185143146,310.38525956764124
323.15,314.71122463656366,310.6850650465079
323.15,314.9840901638263,310.7467689185475
323.15,315.4011858163351,311.2456447708607
323.15,315.7321565239706,311.45909644767056
323.15,315.9903965149938,311.64614705191144
323.15,316.39080727947123,311.8503489638944
323.15,316.92978215770376,312.34006114301985
323.15,317.40362567149543,312.61992648615075
323.15,317.5372241052427,312.9945992173113
323.15,317.9525823663104,313.1824540791641
323.15,318.26367828409803,313.5845148332812
323.15,318.450791050978,313.727585066595
323.15,318.797196846838,314.1477793464162
323.15,319.08661556129925,314.2132680565799
323.15,319.4460462342419,314.5621749390352
323.15,319.8863515489271,314.88090585039583
323.15,320.3120430672697,315.01054604415526
323.15,320.64564738917585,315.4234883982936
323.15,320.92626365400884,315.7259010001758
323.15,321.3612709871777,316.0532555238043
323.15,321.69809303738083,316.09030631726336
323.15,321.92001575260576,316.5551002684712
323.15,322.46671727373945,316.72360231849854
323.15,322.52446991335626,317.2686854360047
323.15,322.9678176444255,317.4351865894664
323.15,323.22377634495615,317.80474844207424
323.15,323.59314833825306,317.9430196411106
323.15,323.74093183945195,318.2753438009276
323.15,324.0683269549683,318.4632110710771
323.15,324.5824918138004,318.63961923684855
323.15,324.844753904713,318.9590725503501
323.15,325.019758038005,319.33735281204184
323.15,325.36209547220994,319.5122031412733
323.15,325.54415840953317,319.76012234269865
323.15,325.9369193893115,320.0988655460383
323.15,325.90374507530805,320.476755083239
323.15,326.1378089700738,320.62106335368185
323.15,326.4802901042286,320.8575098876478
323.15,326.8052603695509,321.22551087648145
323.15,327.0223486587837,321.1414055777698
323.15,327.204492745613,321.56179655833307
323.15,327.3052584564553,321.64114835961993
323.15,327.5736987286155,322.0858678505489
323.15,327.8477243972404,322.4870471215648
323.15,327.971530506828,322.7473821563611
323.15,328.09331112832245,322.8564057700999
323.15,328.3226810283069,322.9818006393676
323.15,328.1980764537912,323.33333303591024
323.15,328.47138081091566,323.67164954533604
323.15,328.6215570475143,323.94387854418466
323.15,328.7435329623211,323.91711639278157
323.15,328.865416302559,324.2844009700794
323.15,328.95500283388424,324.52409940087165
323.15,328.9149148126523,324.83553550299274
323.15,329.00647000451926,324.9892451651465
323.15,328.9855261239094,325.06310910861185
323.15,329.29861303886537,325.53329743293364
323.15,329.2333764579545,325.4903121194786
323.15,329.36127566235007,325.93976106588445
323.15,329.37393753997264,325.9968219368813
323.15,329.3493336836462,326.1036590216243
323.15,329.4152746728789,326.4858135906358
323.15,329.3385505668312,326.5536791044487
323.15,329.5882288304491,326.76780438710347
323.15,329.4447964091864,326.9914473172753
323.15,329.4924500181248,327.1223771848014
323.15,329.4998757120327,327.3733371912032
323.15,329.32973303016956,327.4650839123509
323.15,329.5043313822178,327.60341504907876
