303.15,C1,C2
303.15,303.24868618725435,303.2451068864172
303.15,303.1160012248103,303.20982153368465
303.15,303.1690403066982,303.2143842064129
303.15,303.1301504343465,302.9992107225262
303.15,303.1130708013969,303.24642190323624
303.15,302.9553618016562,303.1527168526242
303.15,303.1583040111866,303.22147018538533
303.15,303.2514444940549,303.16018059588214
303.15,303.3215234980835,303.023552073172
303.15,303.18105785420465,303.18777624478395
303.15,302.9561455118149,303.10379772292504
303.15,303.20569299836643,303.193073157279
303.15,303.16767450518756,303.2687780301653
303.15,303.1033040647902,303.3668862502998
303.15,303.23269181802516,303.12104249615135
303.15,303.2025899286065,303.25011835522264
303.15,302.99622699840893,303.16217038324817
303.15,303.0934434682921,303.10493206036915
303.15,303.1182267673529,303.1565522943186
303.15,303.0750197091703,303.26429898639304
303.15,302.9689835018155,303.2109623733951
303.15,303.1389111433016,303.1298171135237
303.15,303.2124080813077,303.15298065523734
303.15,303.0030092822344,303.1129141634211
303.15,303.1918029833482,303.11705004362295
303.15,303.1521577252807,303.2595192263502
303.15,303.16607952183944,303.2085117123
303.15,303.1415776507243,303.0998609115734
303.15,302.9187206595473,303.22274506094175
303.15,303.18437605746414,303.2894773392477
303.15,303.053839030374,303.181153398537
303.15,303.21319709179926,303.17442846676187
303.15,303.1301496240183,303.03259883911187
303.15,303.0367599368107,303.23994400751155
303.15,303.17245691960875,303.1053947174715
303.15,303.157594687993,303.22628867562645
303.15,303.28167859124915,303.17692908556637
303.15,303.02118123374044,303.2477374386787
303.15,303.0061377001956,303.15326588726083
303.15,303.19048553364433,303.20006574384945
303.15,303.17932643321643,303.02414890664517
303.15,303.32649841262713,303.31769461182546
303.15,303.1045586185473,302.9703983465404
303.15,303.166364341729,303.3317421378294
303.15,303.10701695615035,303.3032328818945
303.15,303.2463339576738,303.13720590930296
303.15,303.123486272725,302.91197527568346
303.15,303.1931204549591,303.18736306965786
303.15,303.1985063759836,303.08236709396175
303.15,303.2711031398833,303.0432620941673
303.15,303.2046216235504,303.18938306038206
303.15,303.29005329380226,303.09695511115603
303.15,303.231103836903,303.2153599167791
303.15,303.0664551289587,303.1805580899601
303.15,303.1652274795347,303.23194697653526
303.15,303.17891756762367,303.24242951096653
303.15,303.32559685909484,303.09248955098116
303.15,303.020259414333,303.1830993825683
303.15,303.09366476317524,303.16123026519693
303.15,303.19901970051677,303.2281896358933
303.15,303.0385293228093,303.2714952931913
303.15,303.12092742403297,303.23673532894287
303.15,303.1767912657632,303.1685880432261
303.15,303.1997279509133,303.3210069468291
303.15,303.0698288751725,303.1160817062662
303.15,303.07433964884143,303.18494059945317
303.15,302.97730582298107,303.3437930543214
303.15,303.2129282810865,303.26106659055716
303.15,303.2673308189723,303.2108466785963
303.15,303.03400466600397,302.98570195974014
303.15,303.08212947306197,303.08501006905203
303.15,303.14477394350973,303.26206001973145
303.15,303.2729562741199,303.29759205901456
303.15,303.236236408738,303.27666765520655
303.15,303.17257223344035,303.0244255743341
303.15,303.33398364845885,303.23706292279365
303.15,303.192071190698,303.12062481614794
303.15,303.3493777922763,302.93599470512856
303.15,303.1928650537199,303.267800703847
303.15,303.04267663317006,303.32925708015046
303.15,303.05716559308956,303.264476182379
303.15,303.1836651370662,303.0016250445344
303.15,303.0436099158143,303.0577189870363
303.15,303.0602539917228,303.25570179379866
303.15,303.1979918546398,302.9634513148589
303.15,303.16898729947235,303.0065222391257
303.15,303.3068885341203,303.215774501895
303.15,303.05558022556784,303.1648530489895
303.15,303.03789493921187,303.28685409058755
303.15,303.19996815601553,303.18937124677205
303.15,303.17826030431314,303.0905339955729
303.15,303.0826182998594,302.9823113842685
303.15,303.31954991672296,303.2277911784565
303.15,303.0434761091422,303.2201089663236
303.15,302.9865684888359,303.29374093113944
303.15,303.0834436134929,303.2455450486036
303.15,303.14988310182736,303.10932101628885
303.15,303.3559394005855,303.11294615270697
303.15,303.2181125422935,303.1206183497635
303.15,303.29523282422923,303.0751865132007
303.15,303.2935950298798,303.0911505090461
303.15,303.30894865428536,303.17027026757165
303.15,303.1446743394832,303.2839703415897
303.15,303.1611633436061,303.2807283533632
303.15,303.02916675655683,302.9709138199485
303.15,303.07699846591777,303.29387023547514
303.15,302.9964506785542,303.29544890447517
303.15,303.13446452465183,303.133050437247
303.15,303.05651391732505,303.11840486085384
303.15,303.0715178419708,303.3394387867448
303.15,303.1156626522357,302.98386846407726
303.15,303.06317563372664,303.19109786207525
303.15,303.23028682654257,303.31242873935065
303.15,302.99959619136075,303.23191825322317
303.15,302.844726891667,303.248888197722
303.15,303.15691808821555,303.0225938129862
303.15,303.29996007631524,302.9938800852343
303.15,302.83931335894886,303.3501881755895
303.15,302.9995099156094,303.17523136715846
303.15,303.0931044869883,303.23340507926173
303.15,303.1428915293085,303.1444943286555
303.15,303.0436932604383,303.1608122830697
303.15,303.07869569872946,303.1985011166992
303.15,303.0640163825784,303.1218646929789
303.15,303.2189808351681,303.3133298477413
303.15,303.14335127332004,303.2102387135887
303.15,303.1973684604337,303.402166490455
303.15,303.2564090992151,303.066511508488
303.15,303.16928652099017,303.1540099760083
303.15,303.2049895488257,303.1497541067491
303.15,303.1696665267338,303.3407328339498
303.15,303.0385527580798,303.3417102812732
303.15,303.26129146059924,303.11634212643776
303.15,303.21856733857015,303.0745022335928
303.15,303.1950307620862,303.15293375274615
303.15,303.14443741881263,303.1189688952945
303.15,303.21441438959306,303.2167945832287
303.15,303.1975420712443,303.2215573544284
303.15,303.28616390342717,303.0702446551013
303.15,302.94293767599777,303.12784132411167
303.15,303.1741789979089,303.21775911963647
303.15,303.07970772200485,303.2285893600467
303.15,303.1220564300352,303.1468114991275
303.15,302.92421017198484,303.0612366511702
303.15,303.10754359310545,303.3228971583696
303.15,302.9877083565384,303.1347840146866
303.15,303.1874231731413,303.2611654048366
303.15,303.0309473590175,303.1232919980783
303.15,303.1065472901122,303.09869613173146
303.15,303.15681723976127,303.1295055175953
303.15,303.1535900155995,303.1109570665096
303.15,303.05014345336997,303.26237188759643
303.15,303.2452643959582,303.3031341287728
303.15,303.30128496383765,303.15265353578917
303.15,303.234328532769,303.21152677057927
303.15,303.13442784972983,303.12861804317015
303.15,302.8912811131329,303.1075380110115
303.15,303.1934191004638,303.21284372008415
303.15,303.2700669712115,303.2422920034287
303.15,303.3174267367504,303.0365589009053
303.15,303.1748369222382,303.0948813895473
303.15,303.08307827320556,303.0673049763649
303.15,303.25146752061147,303.07597438988483
303.15,303.16170537740425,302.8830356557322
303.15,303.2672539622112,303.03591253372787
303.15,303.0708430106286,303.21873153895166
303.15,303.1922755833385,303.2064265480152
303.15,303.1099561243875,303.1598639538086
303.15,303.2634464946433,303.1100059501335
303.15,303.2495577245792,303.08840725407583
303.15,303.0269857069346,303.1544985382826
303.15,303.0754655568723,303.06956181681534
303.15,303.26625630849406,303.006517112302
303.15,303.09402577203434,303.24596300787294
303.15,303.01672595784106,303.1690056647766
303.15,303.21134875616826,303.1429485996454
303.15,303.27921088500517,303.12019090803284
303.15,303.061720184211,303.2096218877339
303.15,303.1319643009782,303.1896753202048
303.15,303.2495404984362,303.189908009882
303.15,303.20773758792285,303.15007958049574
303.15,303.10692601957567,303.0641668387474
303.15,303.2393348047888,303.28877437745274
303.15,302.99955611696737,303.0746171589103
303.15,303.12368395937943,303.2149712338115
303.15,303.1353273500496,303.0957396454803
303.15,303.0655422418503,303.1645937509566
303.15,303.0940693548151,303.21700184537247
303.15,303.1696216215712,303.01985542233655
303.15,303.15099644064156,303.16747753190435
303.15,303.2949965416097,303.08588411558634
303.15,303.2028315450174,303.14141033027914
303.15,302.96468561414326,303.154897304909
303.15,303.2941334028814,303.18239551482515
303.15,303.1261359656555,303.2956679488366
303.15,303.1466900938029,303.2659551911847
303.15,303.12372259231176,303.149706556302
303.15,302.97413361441085,303.1027504979017
303.15,303.38494870032804,303.2146049890614
303.15,303.0074473677373,303.07989270236124
303.15,303.27440302459604,303.2386962046887
303.15,303.1176498098621,303.0828082778822
303.15,303.28788835622737,303.1217411565002
303.15,302.95639337603785,303.227430565442
303.15,303.0717154530601,303.0074835763797
303.15,303.09541946660886,303.27011705064604
303.15,303.05677871391214,303.28341282811544
303.15,303.2250221444721,303.18725774805586
303.15,303.25138956013126,303.1674390461085
303.15,303.1687757377425,303.26911817888487
303.15,303.2267462827046,303.1873893707698
303.15,303.1880967311486,303.092386610558
303.15,303.1650575830075,303.1640172923058
303.15,303.1832517973999,303.22496488070897
303.15,303.203522550046,303.1478382411141
303.15,303.0322449120777,303.3210944804183
303.15,303.3581942897389,303.1746650660386
303.15,303.08750646776775,303.0239386564395
303.15,303.07045271340064,303.07786192183227
303.15,303.1752595619679,303.30344586821565
303.15,303.2495695697864,303.24583501219536
303.15,302.98921394442533,303.044970695925
303.15,302.9916737251139,303.1285380808035
303.15,303.2064170407262,303.1117672114742
303.15,303.14221333670787,303.0580921944396
303.15,303.1305966025578,303.2119417909284
303.15,303.2138160742605,303.3275532515637
303.15,303.17098199203576,303.143349635373
303.15,303.21320632153447,303.0627579389591
303.15,303.30568896503064,303.09450644900164
303.15,303.1227871979803,303.09822956486937
303.15,303.1644853692842,302.90570442412996
303.15,303.11981566965443,303.18422608557216
303.15,303.0754327409259,303.20108816017813
303.15,303.15750651342745,303.26263858109724
303.15,303.23931324161714,303.1386625634969
303.15,303.20152840478084,303.0904864294514
303.15,303.0433878027997,303.11014731918846
303.15,303.20944976794385,303.2311072001182
303.15,303.11432243447996,303.1357972782728
303.15,303.0132642073954,303.06602373218806
303.15,302.99964259650426,303.2568948797855
303.15,303.0652902118889,303.1358594055949
303.15,303.1564838876782,303.0820269780774
303.15,303.20756700746466,303.28197514062
303.15,303.0175618165985,303.11125137052153
303.15,303.1304018083191,303.1795863595064
303.15,303.206611641254,303.1542526870265
303.15,303.1573162108293,302.99575894467057
303.15,303.2357017590219,303.11340758832
303.15,303.1609990842351,303.2448634576255
303.15,303.24100397607157,303.24772293242046
303.15,303.08740736179703,302.98866382245336
303.15,303.1471676631526,303.1694557093803
303.15,302.93616686105173,303.2100043649451
303.15,303.0098203237917,303.1924812021649
303.15,303.1938215706606,303.19816465648853
303.15,303.0993236617615,303.1753263022945
303.15,303.26432266326196,303.07452070362183
303.15,303.07083116317597,303.0742090559996
303.15,302.97051679219203,302.9977543195821
303.15,303.2668256861637,303.2574965079272
303.15,303.17745156872934,303.23133548159564
303.15,302.9857588863552,303.16231341006846
303.15,303.17659347023533,303.1380632361341
303.15,302.94714242228883,303.300064763129
303.15,303.19646578756516,303.1575939530472
303.15,303.30401703784946,303.0573906128016
303.15,303.22314128915997,303.1690092259465
303.15,303.2361866473637,303.1279477014693
303.15,303.1926402190814,303.3021131063027
303.15,303.2174899372214,303.047644644326
303.15,303.37092755810556,303.2715226865344
303.15,302.9634796303169,303.11306630522665
303.15,303.2796402119034,303.11886694662087
303.15,303.12620664997314,303.3240432345459
303.15,303.1295740619457,303.214715369063
303.15,303.0789645115508,303.15074746862865
303.15,303.1998071151926,303.14197491524845
303.15,303.21015138451247,303.22734158347197
303.15,303.14948062847606,303.08683559329796
303.15,303.15619032978145,303.1989143783371
303.15,303.26968694086156,303.17119562994577
303.15,303.2374759749749,303.11516572907374
303.15,303.2047758104045,303.1104781124245
303.15,303.0291183105448,303.16722464862875
303.15,303.1126259535583,303.14741154228864
303.15,303.2451067056075,303.1534479649834
303.15,303.17388071333465,303.1839938030524
303.15,303.1646580866431,303.2860175613187
303.15,303.20718621765315,303.2774679671854
303.15,303.2712283902001,303.1254580283383
303.15,303.34681504993205,303.0356584143273
303.15,303.1313358286504,303.2066539533731
303.15,303.15816928787126,303.0430813500194
303.15,303.14288665701577,303.1392422670113
303.15,303.1373850287539,303.2350514770937
303.15,303.15493518235996,303.17250177789083
303.15,303.22734251808254,303.1319465102237
303.15,303.3025437494311,303.2132354372159
303.15,303.2246518637708,303.01544233518024
303.15,303.17411160921074,303.2376086298667
303.15,302.964930290961,303.24776495802115
303.15,303.20477113587367,303.324992052323
303.15,303.12029810876004,303.0285858412076
303.15,303.0175103782891,303.2180083613008
303.15,303.2835311388165,303.12294017706887
303.15,303.0709662543624,303.1080361408023
303.15,303.3217065850299,303.0563239358836
303.15,303.07542191335506,303.3183823017257
303.15,302.9306631734571,303.04479775350217
303.15,303.03217932652063,303.2413586154809
303.15,303.07034139302056,303.10977078333804
303.15,303.0837979744595,303.12571181902376
303.15,303.1052034111318,303.23491481041526
303.15,303.28963784323184,303.2017221666083
303.15,303.13369988266675,303.1678418244157
303.15,303.3629061960173,303.2451084940987
303.15,303.09986063282196,303.1217366034527
303.15,303.07810636963205,303.130445701846
303.15,303.2137803962573,303.3177803800996
303.15,303.2228504680868,303.25538279983687
303.15,303.2549488065362,303.1530622370107
303.15,303.1648596863276,303.12597045228586
303.15,303.1597883841428,303.09414049958326
303.15,303.06743489165893,303.1735045764011
303.15,303.12877886144605,303.21145338243554
303.15,303.22743591271075,303.1731542235367
303.15,303.123701489837,303.0732752407489
303.15,303.2204034662965,303.215457614711
303.15,303.2325706730716,303.19497621319664
303.15,303.0134901779547,303.1447924982211
303.15,303.1966164458722,303.0626604756721
303.15,303.176946346036,303.12334619129336
303.15,303.24715702237063,303.16334841227416
303.15,303.0882571830769,303.22133540659325
303.15,303.1215490480478,303.2487492127
303.15,303.11689548333266,303.1121890103769
303.15,303.2374888341387,303.0375192002759
303.15,302.96515329003665,303.1467342468713
303.15,302.9249445411823,303.2257998314848
303.15,303.1849390625273,303.0193987676285
303.15,303.1219710261497,303.2455730551964
303.15,303.12558222920774,303.0399885653238
303.15,303.0454770877741,303.2498776207241
303.15,303.25480264648394,303.2307084658185
303.15,303.1438357185022,303.3297254027265
303.15,303.01113401565146,303.092686833117
303.15,303.14835758134984,303.0452344316434
303.15,303.0799442055822,303.2124665122316
303.15,303.2109209489806,303.22372503019665
303.15,303.0975565888536,303.3084885826074
303.15,303.0633288415886,302.9344205015342
303.15,303.0449050778871,303.1572485072097
303.15,303.06873572434694,303.1390953994917
303.15,303.30548747911234,303.248723323411
303.15,303.20140419028604,303.0059770885081
303.15,303.22698584890884,303.1814040050542
303.15,303.04280806409133,303.33620342107224
303.15,303.11205468815325,303.1308781275874
303.15,303.11828734390656,303.0461085396098
303.15,303.0971129770408,303.1010394586192
303.15,303.1735140450742,303.1138654933203
303.15,303.2685592830175,303.1010537688356
303.15,303.14068382073356,303.20128693877456
303.15,303.32364641975374,303.1008942149951
303.15,303.14791848230647,303.1715462181045
303.15,303.19513080927493,303.115626548839
303.15,303.23697125430067,303.14456085300355
