313.15,C1,C2
313.15,296.15,296.15
313.15,296.34559326431724,296.2215141786764
313.15,296.09290225660794,296.1987254212408
313.15,296.29817819058155,296.0959693705602
313.15,296.212404759045,296.4996061489162
313.15,296.6032287814992,296.30300700321703
313.15,296.24438968675713,296.4538020377355
313.15,296.72070812817867,296.5345624607263
313.15,296.62259818574324,296.72843298911295
313.15,296.86675846380155,296.74650592204654
313.15,296.9812940270519,296.67149959119655
313.15,297.20336099978965,296.74920710060894
313.15,297.3955389808418,297.0101799071379
313.15,297.6196619120185,297.15909644829
313.15,297.7526732964422,297.4359373122143
313.15,298.1762969795564,297.45434720551157
313.15,298.1512732824849,297.7687760893753
313.15,298.4576279168226,297.88640448208895
313.15,298.61181719640183,298.11377364356065
313.15,299.03575110202235,298.15178066866497
313.15,299.1666453470494,298.44126376640804
313.15,299.497949665119,298.8111567755028
313.15,299.65887985163477,299.0349834172507
313.15,300.0681765726291,299.1293143693329
313.15,300.473840183952,299.41571616766726
313.15,300.5483265045586,299.6260576030909
313.15,300.9038843223242,299.8358068008741
313.15,301.2285719127915,299.8774889217283
313.15,301.576980113399,300.2253330893137
313.15,301.7523985170809,300.58324171632734
313.15,302.2119559590023,300.69162948455215
313.15,302.4498805000848,300.9270181460669
313.15,302.768427399584,301.27188626390557
313.15,302.9466622293065,301.6137801931572
313.15,303.50401540645373,301.7514001911965
313.15,303.862554660704,302.0833941086944
313.15,304.13452944796137,302.3077760321306
313.15,304.50885778006926,302.5671135521637
313.15,304.84945187046867,302.795683230962
313.15,305.24932204310505,303.2480266998066
313.15,305.6382545485501,303.37100325654643
313.15,305.71503749877587,303.9003325069543
313.15,306.289964885898,303.9450441685501
313.15,306.5114020326154,304.21695974706614
313.15,307.0333941561443,304.49113761449354
313.15,307.35184615612303,304.8968353256061
313.15,307.5948223945762,305.04063305937814
313.15,308.01370293893865,305.23266233349483
313.15,308.26844044395364,305.56879311073163
313.15,308.8803115935882,305.9760708489624
313.15,309.12444381355976,306.18102980305815
313.15,309.6572242886639,306.5622987948706
313.15,309.7486771358065,306.7096789687726
313.15,310.1341371386454,306.99981121494
313.15,310.60479408257623,307.39408036510133
313.15,310.73302168521,307.762923433026
313.15,311.2116456523515,308.098916681292
313.15,311.20750591193183,308.18772918579486
313.15,311.69967265080646,308.3139300951817
313.15,311.87325095623163,308.8194236068036
313.15,312.2375867117486,308.92715381740715
313.15,312.56715205041166,309.38909065777364
313.15,312.86829043622595,309.66993575302394
313.15,312.8901885565164,309.91783345422255
313.15,313.33056891387986,310.0019040854539
