333.15,C1,C2
333.15,333.58207366739566,334.08556955474774
333.15,333.73046158414627,333.9536185242549
333.15,333.7287135669559,334.0928265103901
333.15,333.6640149075732,334.10439804376307
333.15,333.7104832880173,333.9937826214119
333.15,333.82819263058207,333.99646732300994
333.15,333.4749430818598,333.9748062082132
333.15,333.60770504834454,334.11936897387784
333.15,333.65084849627993,334.0375955622737
333.15,333.5963030713399,334.21347177727705
333.15,333.58639003696203,334.0737350784602
333.15,333.58600908483714,334.1553962412392
333.15,333.6533704382339,334.02720615921396
333.15,333.51036550848534,334.12658515332805
333.15,333.5091843332808,333.7833437113309
333.15,333.7550985067795,333.97775588587524
333.15,333.4619876037551,333.9610199295732
333.15,333.51711198956593,334.06812830293785
333.15,333.52055482514834,333.94106650723865
333.15,333.6518235790395,333.95505313966396
333.15,333.6132615906413,333.73242195587306
333.15,333.6824726092373,334.0014767090519
333.15,333.6060324422002,333.99254719807317
333.15,333.4709825817479,334.0651175979868
333.15,333.60778877767285,334.00634894652615
333.15,333.6400290848711,334.04056688803064
333.15,333.4968068519846,334.008849387443
333.15,333.6619057643239,333.93253570260026
333.15,333.69288450910364,333.8503364329883
333.15,333.47616657448395,333.9650449714731
333.15,333.6200073187724,334.1653684047225
333.15,333.5303609648376,333.8417709938833
333.15,333.6188255986126,333.8727830021421
333.15,333.5687813946425,333.704470824479
333.15,333.5459063333078,333.7619080960687
333.15,333.6026508579746,334.03952986790995
333.15,333.4307129101407,334.08544665984465
333.15,333.57389394366214,333.8213047334558
333.15,333.57619846584697,333.7683331463184
333.15,333.44830162624146,333.81710138243267
333.15,333.4945297154169,333.8950881372529
333.15,333.5853877305867,333.89305584330174
333.15,333.42875579986503,333.9711945210935
333.15,333.4543936732589,333.8216245530787
333.15,333.54485647961883,333.8446872935285
333.15,333.63915155753125,333.9664488306369
333.15,333.4465420797862,333.91418027762194
333.15,333.5570660813254,333.9288559943911
333.15,333.46724908044325,334.0074615751329
333.15,333.4641636332327,333.9055222405025
333.15,333.68103496010383,334.03861188134937
333.15,333.5097547262136,333.64263066188704
333.15,333.458762239217,333.69652674190263
333.15,333.4029395985069,333.7425821943641
333.15,333.54495968829565,333.8797571895335
333.15,333.5369046508427,333.8680467506246
333.15,333.4698104454445,333.7742776641893
333.15,333.55205417582386,333.8330320504853
333.15,333.5663839926201,333.75513159374555
333.15,333.5256878810529,333.89518653278196
333.15,333.7396696284659,333.7608293232114
333.15,333.7199788788575,333.7635742575635
333.15,333.6061607419362,333.78407602690265
333.15,333.59364034121273,333.8765765166251
333.15,333.4689068698055,333.7949944379805
333.15,333.514453719485,333.80007647481193
333.15,333.4384331745545,333.640053257798
333.15,333.60126634809626,333.80963046917975
333.15,333.64329890481554,333.66929073066433
333.15,333.45104068087124,333.8827590227317
333.15,333.57747269911624,333.89011263550105
333.15,333.58593279522535,333.82278050239785
333.15,333.4268890344958,333.8761884211644
333.15,333.48199781248104,333.71644263970603
333.15,333.4618749584324,333.68277551332267
333.15,333.35618815887165,333.7349346120398
333.15,333.41529979196997,333.60354005947573
333.15,333.1570958256771,333.7332181132892
333.15,333.4595383559792,333.8008013094647
333.15,333.3236154680262,333.74451657189
333.15,333.229660884381,333.7313633193067
333.15,333.52037673613046,333.7784241197669
333.15,333.37100455866357,333.5734660987892
